36.0121	0.9844	1.0
46.0038	1.0008	1.0
75.9953	1.0011	1.0
106.0041	1.0008	1.0
115.9956	1.0011	1.0
155.9963	1.0005	1.0
166.0044	1.0008	1.0
186.0046	1.0007	1.0
195.9965	1.0006	1.0
206.0047	1.0007	1.0
226.0047	1.0008	1.0
266.0057	1.0	1.0
295.9968	1.0008	1.0
355.9971	1.0008	1.0
